4557,3204
4496,4995
3014,4140
4573,3842
1466,1956
4869,2627
4336,2784
3892,1927
52,2314
3680,1427
4453,2557
3837,3376
2720,4686
1434,398
4160,2015
3404,261
3180,366
18,3366
3642,2667
135,350
4381,1564
4464,725
1065,1304
433,2423
4144,4607
2527,3080
603,2280
2105,707
2147,789
3536,3120
4335,4774
3597,544
3896,3453
2703,1650
2395,4372
2914,1435
3881,409
3923,4295
309,4009
1007,313
3634,1016
3812,659
1985,1534
2012,458
850,2603
51,1721
4151,3111
3430,3989
2392,3496
1411,1430
655,1125
2891,857
4197,3521
1083,811
2404,4803
1879,947
3951,1451
1160,182
1962,544
4888,4898
3046,4298
1103,2635
64,223
600,1683
4546,4012
2830,3375
594,3392
56,3376
984,2612
427,1879
1582,316
3836,3666
4633,4902
4571,3740
362,1740
4086,1613
4558,827
3801,4857
4596,1619
4692,3783
4381,2665
964,3812
727,3904
3021,2377
2395,3086
2002,1621
3425,3293
1223,2303
2517,225
216,2774
2850,4434
2713,3147
3707,2113
2864,3110
2184,4817
2746,1684
4932,2108
4859,2573
1520,3419
4955,696
4258,1117
3367,249
4159,45
4700,2873
3112,3927
161,1670
4054,2705
2581,1526
88,469
1682,3070
3624,2530
83,4803
3547,3212
173,4397
2820,4424
1165,2849
1391,899
4926,2513
136,2108
3490,438
1070,3211
383,723
2480,2661
1971,2043
2755,385
43,1768
3763,1536
2469,2413
783,3449
3197,454
4349,2787
3094,4452
2169,439
2554,4251
4610,3294
146,3636
766,1162
35,4954
4694,2792
2470,3528
4666,4662
2466,463
4312,4468
15,63
2762,2249
2691,3383
3589,911
2773,946
1280,458
115,3968
1889,4298
4477,1139
1844,3913
1752,4865
50,3319
1728,3012
1351,2716
4071,2831
86,1026
2127,4949
924,3523
1900,3849
3027,2119
1311,3006
562,2298
1883,3620
3394,745
3498,2717
3775,3745
3243,1148
4670,566
3199,1996
3613,1273
518,1510
986,4427
2558,4293
4842,2295
4403,110
4508,1109
1812,3479
1415,2877
1236,1374
492,684
1219,4583
193,3900
3719,495
3902,2524
4089,1584
380,4839
3354,2442
489,828
4785,1741
685,87
3692,206
1492,3332
3296,3605
4772,3388
718,1253
2390,3106
4827,3258
4221,1076
2395,4360
2549,4709
2247,2236
630,1600
753,2372
2301,4458
311,2628
4364,397
3159,3855
540,1990
2760,1935
795,2412
871,1060
250,528
45,1607
2199,2981
4691,2387
4378,160
4342,4719
4099,441
4652,946
1315,4431
2260,436
1002,1303
2213,1007
2848,813
1773,255
64,225
2453,4628
3350,4425
2166,277
2399,807
1036,4706
3134,2541
2066,1776
1110,4816
3306,2597
2968,4435
3127,4685
4561,616
2490,318
1107,1903
4649,732
2353,72
3657,4752
1259,3310
3209,3111
4907,3121
1663,4196
1711,872
3286,4052
1248,1223
3124,2435
839,434
338,1413
1727,258
2656,4334
1328,4563
2445,3035
2332,3279
1109,2957
651,4052
4223,4789
202,3537
2,651
3287,4157
2690,3533
3166,1093
4174,762
4023,205
4568,950
2911,3159
1863,4583
4340,4652
102,3338
700,708
4572,3905
3033,4072
3793,3728
4604,3893
720,3343
1247,390
4472,3104
2683,4053
1724,315
3298,4222
3884,4864
3938,1525
2825,2637
3441,4477
89,3454
3946,1594
590,4080
1309,3844
1363,2663
1892,705
4074,3125
2070,1688
2896,2766
3208,4361
3352,793
457,3024
1716,4287
3835,1024
1670,4894
4123,3009
2957,1791
4453,3094
3558,3232
4745,3430
4404,1625
3021,1261
1398,2461
3290,3489
4270,2978
2984,1194
2064,2877
1711,399
1711,1118
2106,750
4798,1384
3212,2767
345,3438
3382,4776
3261,3442
732,3928
1359,1508
2755,3385
2805,4672
2852,4532
782,44
2714,1574
681,872
2903,1304
3380,936
1153,327
2737,4993
10,3309
3958,3666
2897,1294
2762,1977
4211,754
532,4162
332,928
2251,154
3798,4686
678,3095
2034,1586
4333,4667
4249,508
2019,3626
3742,677
214,2436
4334,2405
1899,4227
2966,163
4910,2467
984,641
1272,3919
1180,1657
4363,2846
3662,976
1585,2490
972,1804
4490,2232
3423,4449
1041,96
3238,2174
862,1375
2550,3122
3585,2432
766,1622
3790,2297
2805,3126
1404,1021
318,1514
1982,3452
2238,1657
2362,3365
2520,3579
1273,1419
987,2641
4213,4138
789,755
2317,2210
1375,727
1999,4591
3506,1427
2381,3206
254,541
3144,2865
1883,714
3789,4785
4208,4697
2311,4398
516,864
1677,396
3274,1563
2562,2335
2443,3890
4732,520
68,2306
1069,4314
3661,2576
3122,4975
574,1355
2276,2838
440,1672
2834,1999
4529,934
4036,2769
2666,2656
2973,4033
108,1762
3447,219
2546,1846
319,2709
3833,3639
3038,685
4712,467
831,887
3604,789
3382,4179
3115,3197
4041,1353
3342,4906
1919,3660
1145,445
873,2234
3790,557
1223,1236
1715,3730
1722,2197
1523,500
1064,2944
1070,870
701,4227
2589,173
4463,4534
2039,4592
3104,3899
2948,3873
4181,3558
3943,163
3811,4260
3620,4671
2501,4103
939,4574
335,2256
3284,2218
3035,2164
1476,3552
3633,1004
3046,2107
2454,1021
3658,315
2255,1279
4842,679
4263,1367
1105,4232
1687,998
677,1130
4133,954
1767,1897
4337,2611
4819,998
1636,168
4605,1177
2001,1204
3248,232
1741,4391
2803,3584
2506,1202
2104,31
596,3889
609,984
2108,2789
3951,1131
1347,3057
4667,4576
4367,4573
4379,3028
3170,1074
3999,281
994,4534
3467,1184
4362,4454
1999,4112
2460,2175
487,2603
1894,376
